recommendation,feature_index,variable,label,source,clinical_category,summary_mode,valid_fraction,hourly_coverage,point_biserial_corr,auroc,auprc,ap_lift_over_prevalence,mutual_information,univariate_relevance_score,correlation_cluster_id,correlation_cluster_size,mrmr_rank,mrmr_score,elasticnet_selection_probability,elasticnet_mean_abs_coefficient,rfecv_selected,consensus_score,physiology_direction_hint
core,285,labevents::50963::NTproBNP::valuenum,NTproBNP,labevents,lab_other,max,0.03478802992518703,0.0014702826738357544,0.17290269755266624,0.5668814151561476,0.2393798135303472,1.7110749594593446,0.027270142650706042,0.49898259763916886,195,1,22.0,0.4922014879213932,1.0,0.03657796473416965,False,0.6305929371229789,
core,343,labevents::50952::Iron::valuenum,Iron,labevents,lab_other,mean,0.025685785536159602,0.0010962177766487002,0.17761110689648038,0.6116654787360418,0.2522653032523512,1.8031797968661825,0.03739508628364141,0.5774613048628047,250,1,13.0,0.5709509600604711,0.8375,0.016667770106323587,False,0.6141537442060058,
core,195,labevents::50811::Hemoglobin::valuenum,Hemoglobin,labevents,lab_cbc,slope,0.03154613466334165,0.008790523745119572,-0.13845356620320437,0.36652892561983474,0.15170915263708457,1.0844094511135636,0.031200911995724168,0.4757591447162275,116,2,30.0,0.4612523153384992,0.875,0.08460595565848053,False,0.5771995611822777,
core,368,chartevents::220624::HDL::valuenum,HDL,chartevents,chart_other,last,0.02144638403990025,0.0009039900032803416,-0.14805675966635023,0.36036036036036034,0.11604202211381026,0.8294625823108364,0.05112127161027025,0.5189531715611563,264,2,21.0,0.5097320127880559,0.7875,0.02882263998762937,False,0.5725752135282509,
core,308,labevents::50924::Ferritin::valuenum,Ferritin,labevents,lab_other,min,0.02942643391521197,0.0012468828354030848,0.054732144195475764,0.648542999289268,0.23647333010295274,1.6902995609854554,0.08195112999643506,0.48229740265147125,217,1,25.0,0.47440562984647555,0.7625,0.016298716304554938,False,0.5505754125740593,
strong,8,chartevents::223761::Temperature Fahrenheit::valuenum,Temperature Fahrenheit,chartevents,vital_temperature,observed_fraction,1.0,0.16766417026519775,-0.11575660714009192,0.39399017204604503,0.12422686847614836,0.8879674555959981,0.01733740154904373,0.5055131139017432,4,1,35.0,0.4297307199094994,0.9125,0.048206698756257535,False,0.6888447943855768,
strong,2,chartevents::220277::O2 saturation pulseoxymetry::valuenum,O2 saturation pulseoxymetry,chartevents,vital_oxygen_saturation,observed_fraction,1.0,0.6085723042488098,-0.15142168675821602,0.3811324577275492,0.1161479389801274,0.8302196707848679,0.025839324125772833,0.5810740872084549,1,5,14.0,0.5662486834531567,0.5625,0.1361474942706991,False,0.6290937315388805,lower_may_indicate_worse_oxygenation
strong,276,chartevents::225672::Lipase::valuenum,Lipase,chartevents,chart_other,max,0.03940149625935162,0.0018027847399935126,-0.10453992781294469,0.3735795454545454,0.12558269702561625,0.8976588503970075,0.05215483350716155,0.46235911196822377,166,2,31.0,0.45917828833025975,0.9875,0.3055810444231611,False,0.6066398187002733,
strong,1,chartevents::220210::Respiratory Rate::valuenum,Respiratory Rate,chartevents,vital_respiratory_rate,observed_fraction,1.0,0.6187240481376648,-0.15406137051691468,0.3821312876345878,0.11691838641401073,0.8357267905885616,0.024120538959802484,0.578877199133594,1,5,19.0,0.5122847493141686,0.5,0.18221526403576718,False,0.6043083210304008,higher_may_indicate_respiratory_distress
strong,198,labevents::50809::Glucose::valuenum,Glucose,labevents,lab_metabolic,mean,0.09214463840399002,0.006068163085728884,0.058524937624779,0.5437183383991895,0.27303521341883297,1.9516420780918364,0.057121499236552964,0.43605030951743956,119,1,38.0,0.4262346751639191,1.0,0.07258426692569628,False,0.6002446104590717,
strong,83,labevents::50813::Lactate::valuenum,Lactate,labevents,lab_metabolic,last,0.39987531172069823,0.031234413385391235,0.13201486732149162,0.5732124658595248,0.24174082808242253,1.7279513736372807,0.007772456377892034,0.46212381833372823,37,2,37.0,0.4286976623569765,0.8375,0.02419654508266831,False,0.5911649992528334,higher_may_indicate_shock_or_stress
strong,349,"labevents::50907::Cholesterol, Total::valuenum","Cholesterol, Total",labevents,lab_other,max,0.024688279301745636,0.0010390690295025706,-0.11602369084045172,0.41163092917478883,0.1258824628531331,0.8998015615705236,0.0473140720416414,0.43615844675954524,255,1,41.0,0.42006496868459636,0.9875,0.05441033735696692,False,0.586555609269866,
strong,320,labevents::50935::Haptoglobin::valuenum,Haptoglobin,labevents,lab_coagulation,max,0.029052369077306732,0.0012624688679352403,-0.10893392417246996,0.41108374384236446,0.11064361962951796,0.7908750707920982,0.055716792379260305,0.4273743718167033,228,1,43.0,0.41647768560747134,0.95,0.032593215499946385,False,0.570956258130161,
strong,287,chartevents::229356::Differential - Immature Granulocytes::valuenum,Differential - Immature Granulocytes,chartevents,chart_other,max,0.034538653366583544,0.0015118453884497285,0.10075837182870968,0.5933648046157881,0.1940348846438057,1.3869516709833527,0.044161314252135986,0.453668767875313,197,1,33.0,0.4476185530298181,0.85,0.02809485149628017,False,0.5601458935487146,
strong,55,chartevents::225624::BUN::valuenum,BUN,chartevents,chart_other,slope,0.09675810473815462,0.054182253777980804,-0.1066799300579989,0.5591050251530065,0.1398463447615207,0.9996146925021355,0.037938986104554484,0.4374279258575607,21,1,36.0,0.4281831629424043,0.85,0.0380038739182055,False,0.5582697796289331,
strong,152,chartevents::224828::Arterial Base Excess::valuenum,Arterial Base Excess,chartevents,chart_other,last,0.17518703241895262,0.012105153873562813,-0.11341632165010627,0.4244997772981122,0.2156236544316442,1.5412671199124657,0.020662020031687378,0.42221942409403534,81,1,50.0,0.39804560456388327,0.875,0.015995225316510188,False,0.5539963584270952,
strong,229,chartevents::227468::Fibrinogen::valuenum,Fibrinogen,chartevents,chart_other,last,0.061596009975062344,0.0035380299668759108,-0.1402504292300297,0.3867647058823529,0.20564554284967151,1.4699440763407894,0.07555343696374428,0.5480942424911027,144,2,18.0,0.5099672755997866,0.6625,0.04542721386996749,False,0.551058303852364,
strong,139,chartevents::220632::LDH::valuenum,LDH,chartevents,chart_other,last,0.1956359102244389,0.009336034767329693,0.08051811243489775,0.6117155551067806,0.18718274595474532,1.337972925630176,0.03318721184863427,0.42997908976723764,68,2,44.0,0.4113348100120677,0.825,0.0780488908814732,False,0.5498207588128302,
strong,369,chartevents::225309::ART BP Systolic::valuenum,ART BP Systolic,chartevents,vital_blood_pressure,min,0.021321695760598502,0.010821903124451637,0.04680488760902064,0.5358193277310924,0.26095423050626976,1.865287815205244,0.056225538905439576,0.4055562956637649,272,1,49.0,0.3989122908078836,0.875,0.01627512303821277,False,0.5346861550493829,
strong,106,chartevents::225690::Total Bilirubin::valuenum,Total Bilirubin,chartevents,chart_other,max,0.3125935162094763,0.015534081496298313,0.14560246749113806,0.5763356735043539,0.21907486751594563,1.5659362187859929,0.012364897150144216,0.457454432633917,44,2,39.0,0.42500656868443043,0.6,0.0271150681481231,False,0.5076354663573592,
strong,217,labevents::51144::Bands::valuenum,Bands,labevents,lab_other,last,0.06907730673316709,0.003325020894408226,0.11932091739826693,0.6042463777206297,0.25613430898860545,1.8308352567634723,0.008727976554492756,0.42153453488583004,138,1,48.0,0.40002110964581333,0.7375,0.017551140624345863,False,0.5040804567304635,
strong,357,chartevents::220603::Cholesterol::valuenum,Cholesterol,chartevents,chart_other,min,0.022942643391521196,0.0009663341916166246,-0.1051318079670811,0.4267515923566879,0.14396154609704712,1.0290299462551853,0.05350080012802594,0.4290265801255353,262,1,46.0,0.40319125684592205,0.6,0.03627030874558841,False,0.4626151416026192,
strong,360,"labevents::50904::Cholesterol, HDL::valuenum","Cholesterol, HDL",labevents,lab_other,last,0.02256857855361596,0.0009507481008768082,-0.1483890147687402,0.3581475583864119,0.10926833445702167,0.7810446010207788,0.03689698812176001,0.4779538421583791,264,2,32.0,0.45446068081524155,0.5,0.009938572684040992,False,0.462309677169542,
review,61,chartevents::220635::Magnesium::valuenum,Magnesium,chartevents,chart_other,observed_fraction,1.0,0.0523950532078743,-0.0973709156280076,0.41556976911853855,0.12263212606367822,0.8765683164266483,0.008613453786707304,0.4381455503025213,9,19,53.0,0.3850557337100039,0.9625,0.19109131537843496,False,0.6642796865961328,
review,147,chartevents::223830::PH (Arterial)::valuenum,PH (Arterial),chartevents,chart_other,observed_fraction,1.0,0.01256753969937563,0.10080877957186413,0.5662319001245033,0.16833357778779343,1.2032400123512508,0.004821502295001778,0.4062985421780847,78,3,65.0,0.3539977112679063,0.95,0.12696593080763705,False,0.6380723583523501,lower_may_indicate_acidosis
review,87,labevents::50820::pH::valuenum,pH,labevents,lab_blood_gas_respiration,observed_fraction,1.0,0.030823981389403343,0.09016304711698757,0.5762936530209226,0.1680852833618261,1.201465216187028,0.00793214856598845,0.4284812597492602,40,5,58.0,0.3696984775075693,0.8875,0.10601710085502418,False,0.6335040553441328,lower_may_indicate_acidosis
review,56,chartevents::220621::Glucose (serum)::valuenum,Glucose (serum),chartevents,bedside_glucose,observed_fraction,1.0,0.0536523275077343,-0.09649666257385309,0.4176029606866337,0.1225036631256206,0.8756500697571098,0.005293760631790656,0.4253905807098071,9,19,63.0,0.36037312749288963,0.8875,0.13038794874853424,False,0.6272005075462755,
